id,accession_number,provenance1,provenance2,designator,skeletal_bone,side,name,measure
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_03,50.89
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_02,63
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_05,18.76
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_09,26.48
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_07,44.99
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_08,18.68
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_04,25.52
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_06,48.32
1222,CIL 2003-116,G-01,X-232C,201,Humerus,Left,Hum_01,347
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_01,346
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_02,66
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_03,50.4
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_04,27.52
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_05,19.53
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_06,50.02
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_07,45.89
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_08,18.96
1223,CIL 2003-116,G-01,X-232C,202,Humerus,Right,Hum_09,27.74
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_01,348
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_02,59
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_03,46.68
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_04,23.15
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_05,17.29
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_06,44.07
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_07,42.35
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_08,17.07
1269,CIL 2003-116,G-01,X-233E,201,Humerus,Left,Hum_09,24.04
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_01,350
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_02,58
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_03,47.13
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_04,24.09
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_05,17.07
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_06,42.99
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_07,44.59
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_08,16.94
1270,CIL 2003-116,G-01,X-233E,202,Humerus,Right,Hum_09,24.79
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_01,368
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_02,66
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_03,48.94
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_04,23.62
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_05,18.48
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_06,47.82
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_07,44.9
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_08,17.69
1312,CIL 2003-116,G-01,X-234A,201,Humerus,Left,Hum_09,25.2
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_01,366
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_02,66
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_03,48.68
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_04,23.64
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_05,18.31
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_06,48.58
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_07,43.41
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_08,18.53
1313,CIL 2003-116,G-01,X-234A,202,Humerus,Right,Hum_09,25.51
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_01,362
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_02,64
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_03,48.51
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_04,21.7
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_05,17.95
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_06,50.63
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_07,43.55
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_08,17.82
1352,CIL 2003-116,G-01,X-235A,201,Humerus,Left,Hum_09,22.8
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_01,361
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_02,63
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_03,48.77
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_04,22.79
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_05,18.68
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_06,49.14
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_07,43.37
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_08,18.03
1353,CIL 2003-116,G-01,X-235A,202,Humerus,Right,Hum_09,23.6
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_01,331
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_02,63
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_03,50.31
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_04,25.83
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_05,18.92
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_06,47.41
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_07,46.26
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_08,18.83
1366,CIL 2003-116,G-01,X-236C,201,Humerus,Left,Hum_09,25.8
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_02,64
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_03,49.91
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_04,26.61
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_05,19.97
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_01,331
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_06,48.08
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_07,46.02
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_08,19.86
1368,CIL 2003-116,G-01,X-236C,202,Humerus,Right,Hum_09,26.96
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_01,308
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_02,59
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_03,47.8
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_04,21.23
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_05,17.82
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_06,44.44
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_07,41.52
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_08,17.66
1398,CIL 2003-116,G-04,X-56A,201,Humerus,Left,Hum_09,21.92
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_01,309
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_02,61
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_03,47.91
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_04,23.19
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_05,18.89
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_06,43.74
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_07,42.32
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_08,18.74
1399,CIL 2003-116,G-04,X-56A,202,Humerus,Right,Hum_09,23.57
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_05,21.01
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_01,312
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_02,61
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_03,45.72
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_04,23.19
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_06,45.9
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_07,43.53
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_08,20.27
1414,CIL 2003-116,G-04,X-56B,201,Humerus,Left,Hum_09,23.1
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_01,315
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_02,59
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_03,44.6
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_05,18.9
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_06,45.9
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_07,41.7
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_08,19.1
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_09,25.8
1415,CIL 2003-116,G-04,X-56B,202,Humerus,Right,Hum_04,25
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_02,63
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_03,43.21
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_04,21.79
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_05,18.38
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_06,45.21
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_07,40.45
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_08,18.21
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_09,22.24
1478,CIL 2003-116,G-04,X-56C,201,Humerus,Left,Hum_01,312
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_02,64
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_03,44.62
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_04,23.32
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_05,18.92
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_06,47.33
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_07,42.72
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_08,18.68
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_09,24.13
1479,CIL 2003-116,G-04,X-56C,202,Humerus,Right,Hum_01,315
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_01,323
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_02,57
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_03,46.54
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_04,23.01
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_05,17.84
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_06,45.47
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_07,41.53
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_08,17.72
1523,CIL 2003-116,G-04,X-56D,201,Humerus,Left,Hum_09,23.3
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_06,47.99
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_07,43.19
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_08,18.51
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_04,23.15
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_09,21.75
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_02,58
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_01,323
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_03,46.58
1524,CIL 2003-116,G-04,X-56D,202,Humerus,Right,Hum_05,18.53
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_04,23.43
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_05,18.17
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_06,43.86
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_07,42.5
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_08,17.82
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_09,24.3
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_01,312
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_03,49.63
1575,CIL 2003-116,G-04,X-56E,201,Humerus,Left,Hum_02,60
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_09,24.33
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_01,314
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_02,67
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_03,48.38
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_04,24.29
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_05,18.73
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_06,49.21
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_07,44.63
1576,CIL 2003-116,G-04,X-56E,202,Humerus,Right,Hum_08,18.59
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_05,18.81
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_01,318
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_02,62
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_03,49.77
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_04,21.99
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_06,45.82
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_07,43.66
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_08,18.76
1653,CIL 2003-116,G-04,X-56F,201,Humerus,Left,Hum_09,21.74
1654,CIL 2003-116,G-04,X-56F,202,Humerus,Right,Hum_02,61
1654,CIL 2003-116,G-04,X-56F,202,Humerus,Right,Hum_04,22.98
1654,CIL 2003-116,G-04,X-56F,202,Humerus,Right,Hum_05,18
1654,CIL 2003-116,G-04,X-56F,202,Humerus,Right,Hum_06,43.86
1654,CIL 2003-116,G-04,X-56F,202,Humerus,Right,Hum_08,17.99
1654,CIL 2003-116,G-04,X-56F,202,Humerus,Right,Hum_09,25.36
1654,CIL 2003-116,G-04,X-56F,202,Humerus,Right,Hum_01,315
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_02,67
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_03,48.44
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_04,26.13
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_05,16.96
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_06,48.36
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_07,46.79
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_08,16.47
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_09,26.24
1681,CIL 2003-116,G-04,X-56G,201,Humerus,Left,Hum_01,332
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_02,63
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_03,48.18
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_04,26.22
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_05,21.4
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_06,45.8
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_07,43.94
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_08,21.4
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_09,26.94
1682,CIL 2003-116,G-04,X-56G,202,Humerus,Right,Hum_01,333
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_08,17.96
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_01,306
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_02,62
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_03,45.22
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_04,21.34
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_05,18.43
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_06,47.16
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_07,42.82
1744,CIL 2003-116,G-05,X-219A,201,Humerus,Left,Hum_09,21.81
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_04,22.44
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_05,18.25
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_02,63
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_06,47.19
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_08,18.2
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_09,23.68
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_01,309
1745,CIL 2003-116,G-05,X-219A,202,Humerus,Right,Hum_03,45.91
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_04,24.21
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_05,20.08
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_02,67
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_06,48.43
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_07,45.44
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_08,19.8
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_09,24.39
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_03,52.36
1849,CIL 2003-116,G-05,X-219B,201,Humerus,Left,Hum_01,355
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_04,24.14
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_01,354
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_02,65
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_03,53.13
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_05,20.85
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_06,48.75
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_07,46.27
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_08,20.63
1850,CIL 2003-116,G-05,X-219B,202,Humerus,Right,Hum_09,25.8
1929,CIL 2003-116,G-05,X-219C,201,Humerus,Right,Hum_05,21.58
1929,CIL 2003-116,G-05,X-219C,201,Humerus,Right,Hum_08,19.13
1929,CIL 2003-116,G-05,X-219C,201,Humerus,Right,Hum_04,25.08
1929,CIL 2003-116,G-05,X-219C,201,Humerus,Right,Hum_09,25.74
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_04,25.25
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_01,343
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_02,63
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_03,48.86
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_05,19.56
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_06,47.89
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_07,44.59
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_08,18.87
1990,CIL 2003-116,G-05,X-219D,201,Humerus,Left,Hum_09,25.31
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_02,62
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_03,48.44
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_04,26.06
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_05,21.03
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_06,46.75
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_07,45.68
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_08,19.9
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_09,27.66
1991,CIL 2003-116,G-05,X-219D,202,Humerus,Right,Hum_01,341
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_02,62
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_03,46.4
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_04,24.98
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_05,19.84
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_07,45.9
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_08,19.48
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_09,28.6
2037,CIL 2003-116,G-05,X-219E,201,Humerus,Left,Hum_01,354
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_02,63
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_03,47.86
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_04,26.36
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_05,19.76
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_07,47.03
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_08,19.31
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_09,28.31
2038,CIL 2003-116,G-05,X-219E,202,Humerus,Right,Hum_01,355
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_08,18.67
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_01,343
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_02,63
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_03,50.52
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_04,23.32
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_05,19.26
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_06,43.93
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_07,44.33
2101,CIL 2003-116,G-05,X-219F,201,Humerus,Left,Hum_09,23.8
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_02,68
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_07,45.49
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_05,17.9
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_08,17.92
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_09,24.78
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_01,346
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_04,24.08
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_03,49.82
2102,CIL 2003-116,G-05,X-219F,202,Humerus,Right,Hum_06,46.24
2136,CIL 2003-116,G-06,X-230A,201,Humerus,Right,Hum_09,27.86
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_04,23.36
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_05,19.16
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_07,44.15
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_03,52.48
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_08,18.53
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_09,24.86
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_02,65
2175,CIL 2003-116,G-06,X-230B,201,Humerus,Left,Hum_01,336
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_06,46.56
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_01,336
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_02,67
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_03,53.1
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_04,23.36
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_05,20.02
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_07,44.54
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_08,19.44
2176,CIL 2003-116,G-06,X-230B,202,Humerus,Right,Hum_09,27.42
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_02,60
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_03,48.12
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_04,23.6
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_05,18.89
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_06,47.2
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_01,353
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_07,42.36
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_08,18.55
2205,CIL 2003-116,G-06,X-230C,201,Humerus,Left,Hum_09,25
2231,CIL 2003-116,G-06,X-230D,201,Humerus,Left,Hum_06,46.91
2231,CIL 2003-116,G-06,X-230D,201,Humerus,Left,Hum_02,60
2231,CIL 2003-116,G-06,X-230D,201,Humerus,Left,Hum_09,21.58
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_02,67
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_03,49.45
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_04,24.98
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_05,20.81
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_06,49.56
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_07,44.62
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_08,20.21
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_09,28.16
2271,CIL 2003-116,G-06,X-230E,201,Humerus,Left,Hum_01,323
